0,1,6
0,2,8
0,3,1
0,9,4
0,10,4
0,16,1
0,17,9
0,20,10
0,24,1
0,29,3
0,30,5
0,33,10
0,34,6
0,35,2
0,41,5
1,3,7
1,5,4
1,6,8
1,9,4
1,10,3
1,14,1
1,16,8
1,18,7
1,21,7
1,28,2
1,36,7
1,37,6
1,38,1
1,40,4
2,6,2
2,7,8
2,25,5
2,30,1
2,33,4
2,35,5
2,37,8
2,39,5
2,44,5
2,45,7
2,46,8
3,7,4
3,10,8
3,12,4
3,14,2
3,17,2
3,19,10
3,20,7
3,21,1
3,23,2
3,29,5
3,30,7
3,32,8
3,37,4
3,42,3
3,43,3
3,46,1
4,6,1
4,14,2
4,16,4
4,17,6
4,18,7
4,22,4
4,23,3
4,26,2
4,29,6
4,30,4
4,33,2
4,36,1
4,37,2
4,38,3
4,40,6
4,42,3
4,43,4
4,44,4
4,45,10
5,9,3
5,14,1
5,20,5
5,22,6
5,24,2
5,26,8
5,28,8
5,32,2
5,37,3
5,39,10
5,45,3
6,9,2
6,11,6
6,16,9
6,18,6
6,21,3
6,22,3
6,23,2
6,25,6
6,28,9
6,34,10
6,40,2
6,43,2
6,45,8
7,10,7
7,18,10
7,20,6
7,21,4
7,30,3
7,33,6
7,34,10
7,35,4
7,36,3
7,38,9
7,39,1
7,43,7
8,9,7
8,10,8
8,11,9
8,14,4
8,15,2
8,16,4
8,19,1
8,20,2
8,24,1
8,29,4
8,32,8
8,34,9
8,38,1
8,42,9
8,43,6
8,45,9
9,16,3
9,19,7
9,24,9
9,26,1
9,27,5
9,30,5
9,31,6
9,33,8
9,36,2
9,45,5
10,11,10
10,12,6
10,15,9
10,18,2
10,19,6
10,21,2
10,23,10
10,24,10
10,30,3
10,33,7
10,34,10
10,38,4
10,44,5
10,45,1
11,12,3
11,17,3
11,27,4
11,29,9
11,32,10
11,33,2
11,34,10
11,40,3
12,14,5
12,15,2
12,17,9
12,18,7
12,23,8
12,32,10
12,36,4
12,37,10
12,39,9
13,14,2
13,18,2
13,33,10
13,34,1
13,38,3
14,22,3
14,26,4
14,30,4
14,45,10
15,16,5
15,18,5
15,22,8
15,30,1
15,31,5
15,35,10
15,38,9
15,39,1
16,17,4
16,23,5
16,24,2
16,25,5
16,26,1
16,27,3
16,28,4
16,30,3
16,37,6
16,38,7
16,39,6
16,41,3
16,45,4
17,19,4
17,21,5
17,22,8
17,24,1
17,26,6
17,28,9
17,30,3
17,31,7
17,35,5
17,43,1
17,44,10
17,45,10
18,20,6
18,21,5
18,23,5
18,30,3
18,31,4
18,34,7
18,35,2
18,37,2
18,38,4
18,42,6
18,46,7
19,34,10
19,36,3
19,38,5
19,40,9
19,41,6
20,25,4
20,29,10
20,31,10
20,36,7
20,37,4
20,39,6
20,43,5
20,46,6
21,28,3
21,29,8
21,34,8
21,39,2
21,42,9
21,43,5
22,29,6
22,30,7
22,43,1
23,24,1
23,28,5
23,37,3
23,39,5
23,41,5
23,45,1
24,26,7
24,27,4
24,28,5
24,30,2
24,35,6
24,38,2
24,39,1
24,44,2
25,28,9
25,31,7
25,32,5
25,33,2
25,34,1
25,40,4
25,46,10
26,31,5
26,33,10
26,34,8
26,40,6
26,42,7
26,45,1
26,46,5
27,28,5
27,29,2
27,31,9
27,32,3
27,37,7
27,39,6
27,40,5
27,41,7
27,42,8
28,29,1
28,30,10
28,33,3
28,35,3
28,41,5
28,43,9
28,45,4
28,46,1
29,34,5
29,35,6
29,37,7
29,45,7
30,32,8
30,36,2
30,37,8
30,45,10
31,34,6
31,37,9
31,39,4
31,41,3
31,43,3
32,33,4
32,35,7
32,37,1
32,43,4
33,36,5
33,37,9
33,38,4
34,38,3
34,39,4
34,41,7
34,43,8
34,45,3
35,36,5
35,40,6
35,42,7
35,46,8
36,38,9
36,45,5
36,46,7
37,38,8
37,40,9
37,41,6
37,42,7
38,40,1
38,45,7
39,45,9
40,41,1
40,42,10
40,46,6
41,42,8
41,44,10
41,46,10
42,45,2
42,46,10
