0,1,5
0,3,2
0,5,8
0,6,1
0,7,9
0,8,3
0,10,6
0,12,9
0,13,10
0,15,4
0,17,5
0,20,5
0,22,8
0,23,2
0,24,6
0,25,9
0,26,1
0,28,6
0,29,3
0,31,10
0,33,10
1,4,5
1,5,1
1,6,10
1,7,5
1,8,6
1,9,3
1,12,4
1,14,4
1,17,6
1,21,1
1,22,5
1,25,10
1,27,2
1,29,7
1,30,5
1,31,6
1,32,6
1,33,7
2,4,5
2,5,5
2,6,3
2,7,3
2,8,8
2,10,9
2,11,2
2,15,3
2,18,9
2,19,10
2,21,6
2,25,7
2,26,1
2,28,4
2,29,8
2,30,8
2,32,8
2,33,6
3,4,6
3,5,3
3,6,7
3,8,3
3,9,3
3,10,8
3,11,1
3,12,8
3,13,4
3,14,4
3,17,6
3,18,1
3,19,4
3,20,6
3,22,10
3,23,10
3,24,5
3,25,8
3,26,2
3,27,4
3,29,2
3,30,10
3,32,4
3,33,6
4,5,5
4,6,5
4,7,3
4,8,4
4,9,5
4,10,5
4,11,8
4,14,8
4,16,5
4,17,10
4,21,6
4,23,1
4,24,3
4,25,4
4,27,6
4,30,7
4,31,10
4,32,10
4,33,5
5,6,2
5,7,7
5,9,6
5,10,7
5,11,6
5,12,1
5,14,1
5,15,1
5,16,5
5,17,3
5,18,4
5,20,3
5,21,2
5,23,1
5,26,2
5,27,8
5,28,5
5,29,9
5,30,6
5,31,7
5,32,3
6,7,3
6,8,5
6,9,10
6,11,9
6,12,4
6,15,2
6,17,9
6,18,7
6,19,9
6,22,1
6,23,4
6,24,9
6,25,4
6,26,7
6,27,9
6,28,1
6,29,7
6,30,8
6,31,3
6,32,8
6,33,10
7,8,8
7,10,4
7,11,1
7,12,7
7,13,10
7,14,6
7,15,7
7,16,5
7,17,3
7,18,7
7,19,7
7,21,1
7,22,3
7,23,4
7,25,5
7,28,8
7,29,6
7,30,1
7,32,3
8,9,9
8,10,9
8,11,2
8,12,10
8,14,9
8,15,3
8,17,10
8,18,3
8,19,3
8,20,9
8,21,1
8,22,1
8,24,6
8,25,4
8,27,3
8,28,5
8,29,3
8,30,4
8,31,7
8,32,5
8,33,1
9,10,3
9,11,9
9,12,7
9,13,3
9,14,7
9,18,6
9,20,5
9,21,3
9,22,5
9,25,6
9,26,6
9,27,8
9,28,3
9,33,1
10,12,5
10,13,1
10,14,5
10,16,5
10,17,6
10,18,9
10,19,1
10,21,5
10,22,2
10,24,7
10,26,1
10,27,3
10,28,7
10,29,4
10,30,8
10,31,3
10,32,4
11,12,10
11,13,6
11,14,5
11,15,6
11,17,10
11,20,9
11,21,4
11,23,1
11,24,7
11,25,9
11,26,3
11,27,5
11,28,9
11,29,10
11,30,10
11,31,7
11,33,7
12,13,1
12,14,9
12,15,5
12,16,4
12,18,8
12,19,10
12,21,5
12,22,10
12,24,4
12,25,8
12,27,5
12,28,4
12,29,1
12,30,6
12,31,9
12,33,8
13,16,7
13,17,10
13,19,6
13,20,5
13,21,1
13,22,2
13,24,2
13,25,1
13,26,6
13,27,5
13,28,2
13,29,5
13,30,4
13,31,4
13,32,2
13,33,10
14,15,2
14,17,6
14,19,2
14,24,9
14,25,1
14,26,6
14,27,10
14,28,10
14,29,1
14,30,1
14,31,1
14,32,10
14,33,5
15,16,6
15,17,2
15,18,9
15,20,6
15,22,4
15,23,8
15,24,4
15,26,2
15,27,2
15,30,10
15,31,10
15,32,1
15,33,9
16,18,2
16,21,3
16,23,1
16,24,10
16,25,8
16,27,7
16,28,4
16,29,3
16,30,4
16,31,9
16,32,8
17,18,9
17,20,8
17,21,1
17,22,10
17,23,2
17,25,9
17,28,6
17,29,4
17,31,8
18,20,9
18,21,7
18,26,1
18,27,5
18,28,6
18,29,1
18,30,2
18,31,8
19,20,1
19,21,5
19,22,5
19,26,6
19,27,8
19,28,1
19,29,7
19,30,1
19,31,10
19,32,1
19,33,1
20,22,3
20,23,3
20,24,3
20,26,10
20,27,5
20,29,5
20,30,7
20,32,4
21,22,6
21,23,2
21,24,1
21,26,6
21,29,8
21,30,2
21,31,1
21,32,10
22,23,10
22,24,4
22,25,4
22,26,7
22,27,6
22,31,6
22,32,8
22,33,6
23,24,6
23,25,6
23,26,10
23,30,9
23,31,2
23,32,6
24,26,1
24,27,2
24,28,8
24,30,8
24,31,8
25,26,9
25,27,5
25,29,3
25,30,5
25,31,4
25,33,4
26,27,3
26,28,7
26,29,9
26,30,6
26,31,7
26,32,5
26,33,2
27,32,4
27,33,4
28,31,1
28,32,4
28,33,9
29,30,2
29,31,3
29,33,8
30,31,10
30,32,7
30,33,2
31,32,10
31,33,7
32,33,4
