0,28,10
0,3,2
0,6,10
0,15,4
0,21,8
0,26,3
0,18,9
0,24,5
1,22,1
1,2,1
1,10,2
1,27,2
2,22,6
2,8,9
2,19,4
2,17,7
2,23,8
3,10,8
3,23,2
3,27,1
3,18,1
3,21,7
3,7,2
4,7,9
4,11,9
4,10,4
4,29,2
5,8,6
5,16,5
5,28,9
5,12,5
5,21,10
5,22,6
6,7,8
6,26,7
6,21,8
6,24,5
6,25,9
6,12,1
6,16,7
7,8,4
7,9,4
7,13,7
7,17,2
8,9,5
8,22,3
8,28,2
8,27,10
9,21,5
9,18,3
9,11,4
9,23,6
9,25,4
9,10,7
9,13,8
10,14,7
10,19,2
10,24,1
10,22,2
10,29,8
11,14,7
11,23,1
11,25,4
11,17,10
12,14,4
12,18,7
12,29,3
13,29,3
13,20,1
14,24,9
14,18,5
15,17,10
15,28,3
16,17,3
16,18,10
16,25,4
17,24,2
17,18,3
18,19,1
18,22,4
19,29,7
19,20,3
19,26,10
20,22,10
20,23,3
21,27,3
21,28,6
24,26,5
27,28,2
27,29,9
