0,51,1
0,50,8
0,27,4
0,31,6
1,2,6
1,51,9
1,12,3
1,20,3
2,4,3
2,40,10
2,32,4
3,4,9
3,5,7
3,29,1
4,5,4
4,33,9
4,48,5
4,12,2
5,6,4
5,7,8
6,7,9
6,8,3
6,19,8
7,8,1
7,15,10
7,39,9
8,9,10
8,10,7
8,19,7
9,10,5
9,11,2
9,22,1
10,12,8
10,49,3
11,13,7
11,47,6
12,40,3
13,14,10
13,15,1
14,15,5
14,16,8
15,35,5
16,17,5
16,18,3
16,47,7
17,19,7
17,38,1
17,39,8
18,19,7
18,20,9
20,25,10
20,45,1
21,22,6
21,23,6
22,24,1
23,24,1
23,25,2
24,25,10
24,26,8
25,26,3
25,48,4
26,45,7
26,31,4
27,28,4
27,29,3
27,38,4
28,29,9
28,30,8
29,30,3
30,31,6
30,43,4
30,41,8
31,32,7
31,33,1
32,33,4
33,35,4
33,49,9
34,35,4
34,36,9
35,36,1
35,37,10
36,38,9
36,46,4
37,38,10
37,39,8
38,39,7
39,41,7
40,42,9
41,42,4
41,43,1
42,43,1
42,44,7
43,45,6
44,45,3
44,46,2
45,46,5
45,47,2
46,47,7
46,48,10
47,49,10
48,49,6
48,50,9
49,50,1
50,51,9
