0,1,6
0,2,5
0,3,10
0,4,9
0,5,3
0,6,8
0,7,7
0,8,3
0,9,9
0,10,4
0,11,4
0,13,4
0,14,9
0,17,9
0,19,1
0,26,6
0,28,7
0,35,1
0,36,1
0,43,8
0,44,10
1,7,8
1,18,5
2,7,10
2,8,8
2,10,4
2,17,4
2,20,9
2,22,6
2,30,10
2,31,10
2,32,1
2,34,5
2,41,8
2,43,5
2,44,7
2,45,6
2,46,8
3,7,3
3,11,4
3,12,2
3,18,5
3,24,1
3,25,2
4,8,4
4,9,5
4,10,4
4,11,9
4,12,5
4,14,6
4,15,7
4,17,6
4,19,6
4,22,7
4,24,3
4,28,3
4,30,5
4,35,7
4,37,2
4,38,5
4,40,4
4,42,8
5,7,5
5,8,1
5,9,8
5,10,8
5,13,7
5,19,7
5,20,3
5,21,2
5,24,4
5,29,1
5,30,7
5,31,2
5,33,2
5,35,4
5,37,9
5,38,1
5,40,5
5,41,3
5,45,7
6,7,3
6,8,1
6,9,8
6,10,5
6,11,5
6,12,5
6,13,3
6,14,6
6,15,4
6,16,6
6,18,4
6,19,9
6,25,7
6,28,5
6,30,6
6,32,3
7,8,7
7,9,7
7,11,3
7,12,2
7,15,5
7,16,6
7,17,9
7,21,8
7,23,1
7,26,8
7,27,2
7,31,10
7,35,1
7,36,4
7,41,7
7,46,9
8,9,7
8,11,10
8,13,6
8,14,9
8,15,9
8,16,1
8,17,10
8,18,9
8,23,2
8,24,5
8,30,6
8,33,5
8,34,3
8,38,1
8,42,3
8,45,1
9,10,3
9,13,9
9,14,1
9,16,7
9,17,1
9,20,9
9,21,8
9,22,5
9,24,3
9,27,9
10,12,1
10,20,9
10,22,4
10,28,5
10,33,3
10,34,1
10,36,4
10,37,7
10,38,8
10,44,7
11,12,9
11,13,9
11,14,8
11,15,8
11,16,4
11,23,7
11,25,3
11,26,1
11,28,6
12,15,4
12,16,7
12,18,1
12,20,6
12,21,5
12,23,3
12,32,6
12,40,2
13,18,1
13,22,4
13,25,7
13,26,8
13,27,4
13,34,4
13,36,3
13,39,8
14,21,4
14,23,1
14,29,3
14,36,5
14,46,9
15,25,5
15,27,7
15,29,9
15,31,2
15,33,5
16,19,7
16,20,10
16,21,2
16,26,4
16,27,1
16,33,10
16,40,3
16,41,1
17,22,1
17,24,5
17,37,2
17,39,3
17,46,6
18,19,4
18,23,2
18,29,4
18,32,2
19,26,1
19,29,2
19,39,5
19,42,4
20,25,7
20,27,7
20,30,10
20,32,7
20,34,9
21,31,8
22,28,2
22,40,10
22,43,10
22,45,8
23,37,1
23,39,6
23,42,2
24,38,2
25,33,2
25,34,7
25,35,5
25,36,5
25,39,6
25,40,3
25,42,5
25,45,9
25,46,5
27,45,10
28,29,6
28,38,6
28,43,7
30,31,6
31,32,8
31,35,4
31,43,7
32,37,8
33,41,9
34,43,3
35,39,10
35,42,3
36,44,4
37,41,9
38,44,2
39,46,8
42,44,5
