0,1,7
0,2,2
0,4,9
0,5,2
0,6,3
0,7,10
0,8,9
0,9,3
0,10,8
0,11,2
0,12,6
0,13,2
0,15,9
0,16,4
0,17,10
0,18,8
0,19,7
0,21,9
0,22,10
0,24,9
0,25,10
0,27,1
0,28,7
0,29,7
0,30,2
0,31,1
0,32,5
0,34,10
0,38,3
0,39,10
0,40,9
0,41,4
0,42,6
0,43,1
0,44,2
0,45,1
0,46,10
1,3,7
1,5,9
1,6,10
1,7,7
1,11,10
1,12,6
1,14,2
1,16,1
1,17,5
1,18,7
1,19,10
1,21,8
1,22,9
1,23,5
1,24,2
1,25,3
1,26,4
1,27,1
1,29,6
1,30,9
1,31,7
1,32,8
1,33,7
1,36,6
1,37,2
1,38,8
1,39,6
1,40,5
1,42,5
1,44,3
1,45,8
1,46,2
2,5,6
2,6,1
2,7,3
2,8,9
2,9,9
2,10,10
2,11,1
2,13,3
2,14,4
2,15,6
2,16,7
2,17,1
2,18,7
2,19,4
2,22,3
2,23,8
2,24,3
2,25,10
2,27,2
2,28,10
2,29,7
2,31,1
2,32,3
2,34,9
2,35,5
2,37,1
2,38,1
2,39,1
2,41,2
2,42,8
2,43,4
2,44,5
2,45,9
2,46,2
3,4,6
3,5,8
3,6,5
3,7,7
3,8,2
3,9,6
3,10,2
3,13,4
3,14,3
3,15,5
3,16,5
3,17,4
3,18,1
3,19,7
3,20,8
3,21,10
3,22,5
3,23,2
3,24,4
3,25,10
3,26,8
3,27,7
3,28,8
3,29,9
3,30,3
3,31,10
3,32,6
3,34,6
3,35,3
3,36,5
3,37,1
3,38,2
3,39,10
3,40,8
3,41,2
3,42,5
3,44,5
3,45,5
3,46,9
4,5,1
4,7,1
4,8,10
4,9,6
4,10,2
4,11,8
4,12,2
4,14,5
4,15,8
4,16,3
4,18,6
4,19,4
4,20,7
4,21,4
4,22,8
4,23,7
4,24,5
4,27,9
4,29,3
4,30,2
4,31,8
4,34,5
4,35,6
4,36,5
4,37,9
4,38,5
4,39,8
4,40,7
4,41,5
4,43,7
4,44,6
4,46,9
5,6,5
5,7,3
5,9,6
5,10,9
5,11,10
5,12,10
5,13,5
5,14,3
5,15,4
5,16,5
5,17,9
5,18,5
5,19,2
5,20,4
5,22,8
5,23,10
5,24,10
5,25,10
5,26,2
5,27,2
5,28,9
5,29,5
5,30,9
5,31,1
5,32,8
5,34,2
5,35,7
5,36,4
5,37,9
5,38,10
5,39,9
5,40,7
5,42,10
5,43,3
5,44,6
5,46,9
6,7,5
6,8,2
6,9,2
6,10,7
6,11,8
6,12,4
6,13,10
6,14,10
6,17,4
6,18,2
6,19,4
6,21,6
6,22,10
6,23,7
6,24,4
6,25,7
6,26,9
6,27,5
6,30,7
6,31,1
6,32,2
6,33,3
6,34,6
6,35,10
6,37,3
6,39,5
6,40,8
6,42,10
6,44,6
6,45,1
6,46,3
7,8,8
7,12,4
7,13,4
7,14,10
7,15,5
7,16,10
7,17,10
7,18,7
7,19,4
7,20,2
7,21,10
7,22,7
7,23,10
7,24,6
7,25,10
7,26,1
7,27,2
7,28,3
7,29,3
7,30,9
7,31,8
7,32,9
7,34,3
7,35,10
7,36,9
7,37,2
7,38,2
7,40,2
7,41,6
7,43,6
7,44,7
7,45,9
7,46,8
8,11,2
8,12,8
8,14,2
8,15,3
8,16,1
8,17,1
8,18,7
8,21,2
8,22,5
8,23,3
8,24,1
8,25,7
8,26,5
8,28,8
8,29,6
8,30,5
8,32,1
8,33,1
8,34,1
8,36,4
8,37,8
8,38,6
8,39,7
8,40,8
8,41,4
8,42,5
8,43,1
8,44,7
8,46,1
9,10,1
9,12,2
9,15,8
9,16,7
9,17,6
9,18,9
9,19,4
9,20,7
9,21,8
9,23,5
9,24,1
9,25,4
9,26,2
9,27,5
9,29,9
9,30,5
9,31,1
9,32,5
9,33,9
9,34,5
9,35,3
9,36,7
9,37,4
9,39,4
9,40,7
9,41,4
9,42,1
9,43,6
9,45,3
9,46,6
10,11,9
10,12,2
10,13,10
10,14,10
10,15,2
10,17,6
10,19,7
10,20,9
10,22,1
10,23,10
10,24,2
10,26,10
10,27,6
10,28,7
10,29,8
10,30,9
10,31,4
10,32,9
10,33,10
10,34,4
10,35,6
10,36,8
10,38,2
10,39,4
10,40,1
10,42,2
10,44,5
10,45,8
11,12,9
11,14,5
11,15,8
11,16,6
11,17,2
11,18,9
11,19,7
11,22,7
11,23,6
11,25,10
11,27,2
11,28,5
11,29,10
11,30,8
11,32,3
11,34,8
11,35,4
11,36,2
11,37,5
11,39,9
11,40,4
11,41,1
11,42,4
11,43,6
11,45,9
11,46,10
12,13,1
12,15,4
12,16,4
12,17,8
12,18,7
12,20,5
12,21,5
12,23,6
12,26,6
12,27,7
12,28,5
12,29,2
12,30,1
12,31,9
12,33,10
12,34,7
12,36,2
12,37,8
12,38,9
12,39,2
12,40,2
12,41,8
12,43,4
12,44,9
12,45,5
12,46,10
13,16,9
13,17,7
13,18,2
13,19,10
13,20,2
13,21,2
13,22,1
13,23,9
13,24,10
13,26,8
13,27,1
13,28,1
13,29,3
13,30,8
13,32,6
13,34,5
13,36,4
13,37,3
13,38,7
13,40,6
13,41,1
13,42,2
13,44,5
13,45,2
13,46,4
14,15,1
14,16,5
14,17,10
14,18,4
14,19,5
14,20,1
14,21,9
14,22,8
14,23,7
14,24,8
14,25,2
14,26,8
14,27,10
14,28,3
14,29,1
14,30,5
14,33,1
14,34,8
14,37,9
14,38,5
14,40,9
14,41,8
14,44,8
14,45,4
14,46,6
15,16,3
15,18,3
15,19,9
15,21,10
15,22,7
15,24,3
15,25,1
15,26,1
15,27,4
15,28,8
15,29,5
15,30,3
15,31,2
15,32,6
15,33,2
15,36,5
15,37,8
15,38,10
15,39,7
15,41,1
15,42,1
15,43,4
15,44,5
15,46,9
16,17,1
16,18,2
16,19,9
16,20,10
16,21,1
16,22,6
16,24,10
16,25,2
16,26,4
16,29,2
16,30,4
16,31,10
16,32,2
16,34,10
16,35,10
16,36,6
16,37,5
16,38,1
16,39,5
16,40,3
16,41,6
16,42,3
16,43,4
16,44,8
16,45,5
16,46,6
17,18,3
17,20,7
17,21,2
17,22,8
17,24,4
17,25,7
17,26,10
17,27,8
17,28,2
17,29,7
17,30,7
17,31,2
17,32,2
17,34,1
17,35,9
17,37,9
17,38,8
17,41,5
17,42,10
17,43,1
17,45,9
17,46,2
18,19,7
18,20,9
18,21,4
18,23,5
18,25,10
18,26,8
18,28,10
18,30,2
18,31,1
18,32,5
18,33,4
18,34,5
18,35,5
18,36,5
18,38,8
18,39,5
18,40,10
18,42,5
18,43,8
18,44,8
18,45,3
18,46,6
19,20,9
19,22,5
19,24,3
19,26,9
19,27,5
19,28,2
19,30,1
19,31,8
19,32,10
19,33,4
19,34,4
19,35,9
19,36,6
19,37,10
19,38,1
19,39,2
19,41,7
19,42,10
19,44,4
19,45,5
19,46,4
20,21,6
20,22,3
20,23,3
20,25,3
20,26,1
20,27,5
20,29,6
20,30,9
20,31,10
20,32,7
20,33,5
20,35,8
20,36,4
20,39,8
20,44,2
20,45,4
20,46,2
21,22,2
21,23,6
21,24,9
21,25,2
21,26,5
21,27,1
21,29,2
21,30,10
21,31,7
21,32,10
21,33,9
21,35,4
21,39,4
21,40,10
21,41,4
21,42,8
21,43,9
21,44,5
21,45,4
21,46,9
22,23,1
22,24,5
22,26,2
22,27,3
22,28,2
22,29,9
22,30,10
22,31,3
22,32,2
22,34,7
22,36,1
22,37,8
22,38,8
22,40,6
22,41,2
22,42,4
22,43,8
22,46,5
23,24,1
23,26,6
23,27,7
23,28,10
23,29,10
23,30,3
23,31,3
23,32,9
23,33,3
23,34,6
23,36,4
23,37,5
23,38,1
23,39,10
23,40,7
23,42,5
23,43,1
23,44,2
24,25,5
24,26,1
24,27,10
24,28,6
24,30,4
24,32,9
24,33,4
24,34,5
24,35,10
24,36,4
24,37,7
24,38,3
24,39,3
24,40,9
24,41,7
24,42,10
24,43,3
24,44,5
24,45,10
24,46,5
25,26,2
25,27,3
25,28,5
25,29,7
25,31,6
25,32,10
25,34,2
25,35,7
25,37,9
25,39,8
25,40,1
25,42,7
25,43,6
25,44,9
25,45,1
25,46,8
26,27,6
26,28,9
26,33,7
26,34,6
26,35,8
26,36,9
26,37,9
26,38,3
26,39,9
26,41,7
26,42,7
26,44,10
26,45,2
26,46,7
27,28,3
27,29,5
27,30,5
27,32,6
27,34,3
27,38,2
27,39,2
27,40,5
27,42,9
27,45,8
28,29,7
28,30,8
28,31,10
28,32,8
28,33,5
28,34,4
28,35,8
28,36,7
28,37,2
28,38,9
28,39,3
28,41,1
28,43,6
28,44,6
28,45,2
28,46,10
29,30,2
29,31,3
29,32,8
29,34,9
29,35,1
29,36,10
29,38,9
29,39,4
29,40,9
29,41,6
29,45,3
29,46,6
30,31,6
30,32,8
30,33,1
30,34,3
30,35,10
30,36,2
30,38,4
30,39,8
30,40,1
30,41,3
30,43,7
30,46,10
31,33,9
31,35,6
31,36,8
31,37,3
31,38,10
31,39,10
31,41,4
31,42,1
31,44,9
31,45,9
31,46,7
32,34,5
32,35,4
32,37,6
32,38,5
32,39,6
32,41,9
32,42,7
32,43,8
32,44,2
32,46,8
33,34,7
33,35,6
33,37,9
33,38,2
33,39,9
33,40,1
33,41,6
33,42,2
33,43,1
33,44,7
33,45,5
33,46,7
34,35,5
34,37,6
34,38,6
34,39,1
34,40,9
34,41,1
34,42,3
34,43,2
34,44,8
34,46,9
35,36,10
35,37,4
35,38,8
35,39,1
35,40,5
35,41,10
35,42,3
35,43,9
35,44,9
35,45,9
36,37,8
36,38,4
36,39,5
36,40,2
36,41,5
36,43,2
36,45,4
36,46,7
37,38,10
37,39,9
37,40,3
37,41,4
37,42,1
37,43,4
37,44,4
37,45,3
37,46,6
38,39,7
38,40,8
38,41,7
38,42,7
38,43,6
38,44,6
38,46,7
39,40,3
39,41,4
39,42,8
39,44,4
39,45,5
39,46,6
40,42,8
40,43,10
40,44,9
40,45,5
40,46,10
41,45,7
42,43,6
42,44,9
42,45,1
42,46,10
43,44,10
43,45,9
43,46,5
44,45,5
44,46,8
45,46,2
