1,2,6
1,3,9
1,4,4
1,5,8
1,6,3
2,3,2
2,4,3
2,5,9
2,6,1
2,7,2
3,4,7
3,5,5
3,6,6
3,7,9
3,8,1
4,5,4
4,6,2
4,7,3
4,8,7
4,9,8
5,6,1
5,7,6
5,8,9
5,9,2
5,10,4
6,7,8
6,8,4
6,9,6
6,10,1
6,11,2
7,8,3
7,9,7
7,10,5
7,11,9
7,12,4
8,9,2
8,10,3
8,11,1
8,12,5
8,13,7
9,10,9
9,11,4
9,12,2
9,13,8
9,14,5
10,11,6
10,12,1
10,13,3
10,14,9
10,15,7
11,12,5
11,13,1
11,14,8
11,15,2
11,16,3
12,13,7
12,14,4
12,15,6
12,16,9
12,17,1
13,14,2
13,15,4
13,16,7
13,17,3
13,18,8
14,15,1
14,16,5
14,17,9
14,18,6
14,19,3
15,16,8
15,17,2
15,18,4
15,19,1
