0,1,7
0,2,6
0,3,7
0,4,10
0,5,5
0,6,1
0,7,8
0,8,5
0,9,4
0,10,8
0,11,6
0,12,9
0,13,5
0,14,6
0,15,6
0,18,1
0,19,2
0,20,1
0,21,3
0,22,3
0,25,5
0,26,3
0,28,2
0,30,6
0,33,1
0,35,3
0,37,2
0,40,9
0,41,10
1,9,8
1,17,3
1,23,2
1,32,7
2,9,8
2,10,5
2,11,3
2,12,2
2,14,9
2,15,1
2,16,8
2,17,7
2,20,6
2,23,7
2,24,10
2,26,5
2,37,2
2,40,10
2,43,5
2,45,7
3,9,5
3,10,8
3,11,5
3,13,9
3,16,8
3,17,1
3,21,9
3,24,9
3,29,5
3,30,5
3,35,3
3,36,1
3,46,9
4,9,4
5,9,4
5,10,2
5,11,7
5,12,4
5,17,8
5,20,9
5,21,2
5,23,2
5,24,3
5,27,5
5,30,10
5,32,2
5,34,4
5,36,3
5,38,2
5,40,4
6,9,8
6,10,6
6,12,4
6,13,5
6,15,3
6,16,5
6,19,1
6,20,8
6,22,2
6,24,8
6,25,1
6,26,10
6,27,9
6,28,10
6,30,6
6,33,7
6,34,8
6,40,8
6,41,9
6,42,1
6,44,10
6,45,4
7,10,4
7,11,4
7,12,6
7,16,1
7,17,3
7,18,5
7,19,3
7,20,5
7,24,2
7,25,2
7,31,2
7,32,5
7,36,10
7,39,5
7,42,9
7,43,5
7,45,8
7,46,6
8,9,9
8,10,1
8,11,10
8,13,10
8,14,7
8,15,9
8,18,4
8,23,1
8,29,6
8,31,3
9,10,6
9,11,8
9,12,5
9,13,1
9,14,5
9,15,5
9,16,4
9,17,6
9,19,8
9,21,8
9,22,1
9,23,6
9,27,5
9,28,9
9,29,7
9,31,10
9,33,3
9,35,2
9,39,1
9,41,9
9,43,9
9,44,1
10,11,7
10,12,9
10,13,5
10,14,10
10,15,5
10,16,10
10,18,8
10,23,7
10,24,8
10,25,6
10,28,2
10,31,2
10,32,7
10,37,9
10,38,2
10,42,7
11,12,2
11,13,5
11,14,4
11,16,1
11,17,6
11,19,10
11,22,5
11,23,2
11,24,4
11,26,1
11,32,9
11,33,5
11,34,7
11,36,7
11,38,9
11,43,10
12,13,3
12,14,7
12,16,3
12,18,1
12,19,7
12,21,9
12,22,7
12,25,1
12,27,4
12,29,4
12,32,10
12,40,10
12,41,6
12,45,1
12,46,10
13,14,5
13,15,6
13,17,9
13,18,5
13,19,5
13,28,5
13,31,9
13,33,3
13,36,9
13,43,2
13,46,7
14,15,3
14,18,4
14,19,5
14,20,2
14,21,4
14,22,10
14,25,8
14,27,6
14,30,9
14,34,8
14,35,2
14,42,9
14,45,7
15,20,4
15,21,3
15,23,5
15,27,4
15,30,2
15,31,7
15,33,3
15,36,6
15,42,5
15,43,10
16,18,7
16,21,2
16,42,9
17,22,3
17,25,1
17,32,6
17,38,6
17,39,8
17,41,4
17,43,8
17,44,3
18,34,1
19,20,2
19,22,3
19,27,8
19,31,1
19,33,6
19,34,6
19,35,7
19,37,6
19,38,5
19,39,7
20,26,10
20,29,6
20,35,6
20,38,1
21,26,8
21,28,10
22,24,3
22,25,7
22,26,4
22,27,10
22,29,5
22,37,10
22,38,7
22,39,2
22,45,9
22,46,6
23,26,9
23,40,9
23,42,9
23,45,10
24,33,3
24,44,7
25,28,4
25,30,5
25,32,6
25,39,3
25,40,9
25,41,6
25,45,4
26,29,6
26,37,8
26,39,2
26,44,6
27,28,7
27,35,2
27,40,6
28,29,9
28,30,6
28,34,5
28,44,9
29,35,2
30,31,7
30,36,5
31,34,1
31,37,6
31,42,1
32,36,7
32,38,1
32,44,7
34,46,2
35,37,10
35,39,3
35,46,8
37,43,10
37,44,4
39,41,4
40,41,4
45,46,7
