1,2,9
1,3,8
1,4,5
1,5,2
1,6,9
2,1,9
2,3,5
2,5,5
2,10,4
3,1,8
3,2,5
3,4,7
3,5,8
3,7,4
4,1,5
4,3,7
4,5,1
4,8,8
5,1,2
5,2,5
5,3,8
5,4,1
5,6,5
6,1,9
6,5,5
6,7,3
6,11,4
7,3,4
7,6,3
7,8,1
7,9,3
8,4,8
8,7,1
8,9,8
8,10,7
9,7,3
9,8,8
9,10,9
9,12,7
10,2,4
10,8,7
10,9,9
10,11,7
11,6,4
11,10,7
11,12,1
11,13,3
12,9,7
12,11,1
12,13,2
12,15,6
13,11,3
13,12,2
13,14,1
14,13,1
14,15,10
14,16,4
15,12,6
15,14,10
15,16,3
15,17,8
16,14,4
16,15,3
16,17,9
16,18,5
17,15,8
17,16,9
17,18,7
17,19,10
18,16,5
18,17,7
18,19,4
19,17,10
19,18,4
19,20,8
20,19,8
