0,1,3
0,2,10
0,3,7
0,4,7
0,5,5
0,6,6
0,7,7
0,8,4
0,9,2
0,10,6
0,11,1
0,12,3
0,13,7
0,14,5
0,15,5
0,16,9
0,18,8
0,22,2
0,23,7
0,24,9
0,25,7
0,26,7
0,29,6
0,31,9
0,32,4
0,34,3
0,36,1
0,37,4
0,38,7
0,42,4
0,43,1
0,44,1
0,45,4
0,46,10
1,9,9
1,10,3
1,11,9
1,12,8
1,13,5
1,14,9
1,16,2
1,17,3
1,20,7
1,26,3
1,28,6
1,33,2
2,9,7
2,10,1
2,11,1
2,12,2
2,13,2
2,15,6
2,17,4
2,18,5
2,22,5
2,26,2
2,28,5
2,31,6
2,32,8
2,33,10
2,35,8
2,37,1
2,40,6
2,41,7
2,45,1
3,9,4
3,10,8
3,11,6
3,14,1
3,22,8
3,27,3
3,33,7
3,37,3
3,43,6
4,9,9
4,12,7
4,13,10
4,14,3
4,17,10
4,29,10
4,30,2
4,35,3
4,38,10
4,42,3
5,9,9
5,10,10
5,11,9
5,15,8
5,23,8
5,24,5
5,27,7
5,31,3
6,9,8
6,10,9
6,11,2
6,13,7
6,14,9
6,15,8
6,16,8
6,18,3
6,19,8
6,21,1
6,24,3
6,30,7
6,33,10
6,34,4
6,37,5
6,41,6
6,43,5
6,44,9
6,45,2
7,10,1
7,17,6
7,18,10
7,19,7
7,20,3
7,26,6
7,28,10
7,29,7
7,33,9
7,40,3
8,9,1
8,12,6
8,15,4
8,16,8
8,19,10
8,20,6
8,22,3
8,28,2
8,29,5
8,31,6
8,36,10
9,10,5
9,11,7
9,12,8
9,13,10
9,14,2
9,15,1
9,16,8
9,17,8
9,18,6
9,19,8
9,21,1
9,23,5
9,26,5
9,31,5
9,32,1
9,35,5
9,39,8
9,40,1
9,41,9
9,45,10
10,11,4
10,12,8
10,14,2
10,15,10
10,17,5
10,19,10
10,20,2
10,21,3
10,22,10
10,25,8
10,27,1
10,28,8
10,29,8
10,32,8
10,34,4
10,36,7
10,38,4
10,40,2
10,44,10
11,12,4
11,13,9
11,14,1
11,15,10
11,19,4
11,21,8
11,23,2
11,25,9
11,27,5
11,29,5
11,33,10
11,34,1
11,35,10
11,36,7
11,43,3
12,13,2
12,16,6
12,17,3
12,21,1
12,22,10
12,24,8
12,27,3
12,36,8
12,39,10
12,40,6
13,16,10
13,17,9
13,19,7
13,20,8
13,23,10
13,24,3
13,26,6
13,27,7
13,28,1
13,30,5
13,31,6
13,34,9
13,35,1
13,37,10
13,46,2
14,18,7
14,20,8
14,21,9
14,22,7
14,24,1
14,35,8
14,37,8
14,41,9
14,42,1
14,43,10
14,46,2
15,16,1
15,18,4
15,25,2
15,26,5
15,33,4
16,21,5
16,23,10
16,39,1
16,41,9
16,42,8
17,18,1
17,19,3
17,20,3
17,23,2
17,25,8
17,28,4
17,29,10
17,34,3
17,39,5
18,20,9
18,21,3
18,26,8
18,30,1
18,34,1
18,35,4
18,38,5
18,39,9
18,44,1
18,45,10
19,22,10
19,23,7
19,25,6
19,31,8
19,35,4
19,46,1
20,28,10
20,42,8
21,24,1
21,25,10
21,30,2
21,32,3
21,38,7
22,27,5
22,38,2
22,40,2
22,41,2
22,44,10
23,24,9
23,30,8
23,32,2
23,36,8
23,38,8
23,40,4
24,25,9
24,27,8
24,44,1
25,29,7
25,30,7
25,32,8
25,42,3
26,30,10
26,45,5
26,46,5
27,31,10
29,33,9
29,37,8
29,43,6
30,32,1
30,34,1
30,46,1
31,36,5
31,37,6
31,40,4
31,44,7
32,42,4
33,39,3
33,41,2
33,45,4
35,36,2
35,39,4
35,42,6
36,39,3
36,43,8
37,38,8
37,46,3
38,41,4
38,44,7
41,43,4
41,45,1
41,46,7
